time,_time_gateway,ACT_SNR_PMP_BO_0,ACT_SNR_PMP_BO_1,ACT_SNR_PMP_BO_2,ACT_SNR_PMP_BO_3,ACT_SNR_PMP_BO_4,SNR_NOX_PRED,SNR_STATUS_CODE,SNR_STAGE,SNR_MESSAGE,SNR_PMP_UW_S_1,BR1_EO_O2_A,ICF_CCS_FG_T_1,ICF_SCS_FG_T_1,ICF_TMS_NOX_A,ACC_SNR_AI_1A,ACT_STATUS,NOX_30m_Value,NOX_EQ_Status,NOX_Value,SNR_EQ_UW_F_1,ACT_SNR_PMP_UW_S,SNR_EQ_UW_F_1_1,SNR_EQ_DW_F_1,SNR_EQ_UW_F_2
2025-10-02 00:59:45+00:00,2025-10-02 00:59:45,54.0,46.0,46.0,54.0,54.0,28.33770324382115,307.0,BO_O2_RULE,제어매트릭스 규칙 적용: TEMP_OUT_HIGH,55.4362488,6.26249981,1120.125,1062.82495,22.2250004,1.0,0.0,21.68,0.0,20.19,52.1062508,,52.1062508,0.0,237.225006
2025-10-02 00:59:46+00:00,2025-10-02 00:59:46,,,,,,,,,,55.4662514,6.3359375,1120.19995,1062.52502,22.2250004,1.0,,21.68,0.0,20.19,52.1062508,,52.1062508,0.0,236.100006
2025-10-02 00:59:47+00:00,2025-10-02 00:59:47,,,,,,,,,,55.4174995,6.40156269,1120.42505,1062.22498,22.2250004,1.0,,21.68,0.0,20.19,52.1062508,,52.1062508,0.0,235.725006
2025-10-02 00:59:48+00:00,2025-10-02 00:59:48,,,,,,,,,,55.4512482,6.40156269,1120.5,1062.0,22.2250004,1.0,,21.68,0.0,22.22,52.1062508,,52.1062508,0.0,235.725006
2025-10-02 00:59:49+00:00,2025-10-02 00:59:49,,,,,,,,,,55.4212494,6.45625019,1120.57495,1061.55005,24.4125004,1.0,,21.68,0.0,22.22,52.1062508,,52.1062508,0.0,235.725006
2025-10-02 00:59:50+00:00,2025-10-02 00:59:50,54.0,45.0,45.0,54.0,54.0,27.302943467829973,307.0,BO_O2_RULE,제어매트릭스 규칙 적용: TEMP_OUT_HIGH,55.4249992,6.5015626,1120.65002,1061.25,24.4249992,1.0,,21.68,0.0,22.22,52.1062508,,52.1062508,0.0,235.800003
2025-10-02 00:59:51+00:00,2025-10-02 00:59:51,,,,,,,,,,55.4287491,6.5015626,1120.875,1060.875,24.4249992,1.0,,21.68,0.0,22.22,52.1062508,,52.1062508,0.0,235.725006
2025-10-02 00:59:52+00:00,2025-10-02 00:59:52,,,,,,,,,,55.4212494,6.54374981,1120.94995,1060.57495,24.4125004,1.0,,21.68,0.0,22.22,52.1062508,,52.1062508,0.0,234.975006
2025-10-02 00:59:53+00:00,2025-10-02 00:59:53,,,,,,,,,,55.4174995,6.54374981,1121.02502,1060.19995,24.9874992,1.0,,21.68,0.0,22.22,52.1062508,,52.1062508,0.0,234.300003
2025-10-02 00:59:54+00:00,2025-10-02 00:59:54,,,,,,,,,,55.4137497,6.58906269,1121.17505,1059.90002,25.8624992,1.0,,21.68,0.0,22.22,52.1062508,,52.1062508,0.0,234.300003
2025-10-02 00:59:55+00:00,2025-10-02 00:59:55,54.0,45.0,45.0,54.0,54.0,29.849721535260883,307.0,BO_O2_RULE,제어매트릭스 규칙 적용: TEMP_OUT_HIGH,55.4287491,6.6421876,1121.25,1059.44995,25.8624992,1.0,,21.68,0.0,22.22,52.1062508,,52.1062508,0.0,234.225006
2025-10-02 00:59:56+00:00,2025-10-02 00:59:56,,,,,,,,,,55.4399986,6.6421876,1121.32495,1059.15002,25.8624992,1.0,,21.68,0.0,22.22,52.1062508,,52.1062508,0.0,234.300003
2025-10-02 00:59:57+00:00,2025-10-02 00:59:57,,,,,,,,,,55.4512482,6.69218731,1121.40002,1058.69995,25.875,1.0,,21.68,0.0,22.22,52.1062508,,52.1062508,0.0,234.300003
2025-10-02 00:59:58+00:00,2025-10-02 00:59:58,,,,,,,,,,55.4249992,6.7406249,1121.47498,1058.40002,25.875,1.0,,21.68,0.0,25.9,52.1062508,,52.1062508,0.0,234.300003
2025-10-02 00:59:59+00:00,2025-10-02 00:59:59,,,,,,,,,,55.4362488,6.7406249,1121.55005,1057.94995,27.7124996,1.0,,21.68,0.0,25.9,52.1062508,,52.1062508,0.0,234.300003
2025-10-02 01:00:00+00:00,2025-10-02 01:00:00,54.0,45.0,45.0,54.0,54.0,30.99102927550978,307.0,BO_O2_RULE,제어매트릭스 규칙 적용: TEMP_OUT_HIGH,55.4212494,6.78437519,1121.625,1057.57495,27.7250004,1.0,0.0,21.68,0.0,25.9,52.1062508,,52.1062508,0.0,234.300003
2025-10-02 01:00:01+00:00,2025-10-02 01:00:01,,,,,,,,,,55.4625015,6.78437519,1121.77502,1057.125,27.7250004,1.0,,21.68,0.0,25.9,52.1062508,,52.1062508,0.0,234.300003
2025-10-02 01:00:02+00:00,2025-10-02 01:00:02,,,,,,,,,,55.4437485,6.8265624,1121.77502,1056.75,27.7124996,1.0,,21.68,0.0,25.9,52.1062508,,52.1062508,0.0,234.300003
2025-10-02 01:00:03+00:00,2025-10-02 01:00:03,,,,,,,,,,55.4137497,6.8656249,1121.84998,1056.22498,28.0750008,1.0,,21.68,0.0,25.9,52.1062508,,52.1062508,0.0,234.225006
2025-10-02 01:00:04+00:00,2025-10-02 01:00:04,,,,,,,,,,55.4362488,6.8656249,1121.84998,1055.92505,28.6499996,1.0,,21.68,0.0,25.9,52.125,,52.125,0.0,234.300003
2025-10-02 01:00:05+00:00,2025-10-02 01:00:05,54.0,45.0,45.0,54.0,54.0,32.68016115128557,307.0,BO_O2_RULE,제어매트릭스 규칙 적용: TEMP_OUT_HIGH,55.4249992,6.9046874,1121.92505,1055.40002,28.6375008,1.0,,21.68,0.0,25.9,52.1062508,,52.1062508,0.0,234.300003
2025-10-02 01:00:06+00:00,2025-10-02 01:00:06,,,,,,,,,,55.4550018,6.953125,1121.92505,1055.02502,28.6375008,1.0,,21.68,0.0,25.9,52.1062508,,52.1062508,0.0,234.300003
2025-10-02 01:00:07+00:00,2025-10-02 01:00:07,,,,,,,,,,55.4625015,6.953125,1122.0,1054.57495,28.6499996,1.0,,21.68,0.0,25.9,52.1062508,,52.1062508,0.0,234.300003
2025-10-02 01:00:08+00:00,2025-10-02 01:00:08,,,,,,,,,,55.4174995,7.0140624,1122.07495,1054.19995,28.6375008,1.0,,21.68,0.0,28.65,52.1062508,,52.1062508,0.0,234.300003
2025-10-02 01:00:09+00:00,2025-10-02 01:00:09,,,,,,,,,,55.4324989,7.0140624,1122.07495,1053.59998,27.7999992,1.0,,21.68,0.0,28.65,52.2937508,,52.2937508,0.0,234.300003
2025-10-02 01:00:10+00:00,2025-10-02 01:00:10,54.0,46.0,46.0,54.0,54.0,31.11941970723771,307.0,BO_O2_RULE,제어매트릭스 규칙 적용: TEMP_OUT_HIGH,55.4362488,7.0953126,1122.07495,1053.22498,27.7999992,1.0,,21.68,0.0,28.65,52.2937508,,52.2937508,0.0,234.300003
2025-10-02 01:00:11+00:00,2025-10-02 01:00:11,,,,,,,,,,55.4625015,7.17656231,1122.07495,1052.69995,27.7999992,1.0,,21.68,0.0,28.65,52.2843742,,52.2843742,0.0,234.300003
2025-10-02 01:00:12+00:00,2025-10-02 01:00:12,,,,,,,,,,55.4287491,7.17656231,1122.07495,1052.32495,27.7999992,1.0,,21.68,0.0,28.65,52.1062508,,52.1062508,0.0,234.300003
2025-10-02 01:00:13+00:00,2025-10-02 01:00:13,,,,,,,,,,55.4512482,7.24531269,1122.15002,1051.80005,28.125,1.0,,21.68,0.0,28.65,52.1062508,,52.1062508,0.0,234.300003
2025-10-02 01:00:14+00:00,2025-10-02 01:00:14,,,,,,,,,,55.4249992,7.2953124,1122.15002,1051.42505,28.6499996,1.0,,21.68,0.0,28.65,52.2843742,,52.2843742,0.0,234.300003
2025-10-02 01:00:15+00:00,2025-10-02 01:00:15,54.0,47.0,46.0,54.0,54.0,30.28118217422652,307.0,BO_O2_RULE,제어매트릭스 규칙 적용: TEMP_OUT_HIGH,55.4550018,7.2953124,1122.15002,1050.82495,28.6499996,1.0,0.0,21.68,0.0,28.65,52.2937508,,52.2937508,0.0,234.300003
2025-10-02 01:00:16+00:00,2025-10-02 01:00:16,,,,,,,,,,55.4324989,7.3375001,1122.15002,1050.52502,28.6499996,1.0,,21.68,0.0,28.65,52.2937508,,52.2937508,0.0,234.300003
2025-10-02 01:00:17+00:00,2025-10-02 01:00:17,,,,,,,,,,55.4587517,7.3375001,1122.22498,1049.92505,28.6499996,1.0,,21.68,0.0,28.65,52.2937508,,52.2937508,0.0,234.300003
2025-10-02 01:00:18+00:00,2025-10-02 01:00:18,,,,,,,,,,55.4287491,7.3812499,1122.15002,1049.55005,28.7250004,1.0,,21.68,0.0,28.68,52.2937508,,52.2937508,0.0,234.300003
2025-10-02 01:00:19+00:00,2025-10-02 01:00:19,,,,,,,,,,55.4362488,7.42656231,1122.15002,1048.94995,28.7250004,1.0,,21.68,0.0,28.68,52.2937508,,52.2937508,0.0,235.800003
2025-10-02 01:00:20+00:00,2025-10-02 01:00:20,54.0,47.0,46.0,54.0,54.0,28.406095983040917,307.0,BO_O2_RULE,제어매트릭스 규칙 적용: TEMP_OUT_HIGH,55.4249992,7.42656231,1122.15002,1048.5,28.7250004,1.0,,21.68,0.0,28.68,52.2937508,,52.2937508,0.0,235.800003
2025-10-02 01:00:21+00:00,2025-10-02 01:00:21,,,,,,,,,,55.4399986,7.4703126,1122.15002,1047.97498,28.7374992,1.0,,21.68,0.0,28.68,52.2937508,,52.2937508,0.0,237.225006
2025-10-02 01:00:22+00:00,2025-10-02 01:00:22,,,,,,,,,,55.4399986,7.52031231,1122.07495,1047.59998,28.7250004,1.0,,21.68,0.0,28.68,52.2937508,,52.2937508,0.0,237.225006
2025-10-02 01:00:23+00:00,2025-10-02 01:00:23,,,,,,,,,,55.4737511,7.52031231,1122.07495,1047.0,28.7625008,1.0,,21.68,0.0,28.68,52.2937508,,52.2937508,0.0,238.649994
2025-10-02 01:00:24+00:00,2025-10-02 01:00:24,,,,,,,,,,55.4249992,7.5765624,1122.07495,1046.55005,28.8125,1.0,,21.68,0.0,28.68,52.2937508,,52.2937508,0.0,238.649994
2025-10-02 01:00:25+00:00,2025-10-02 01:00:25,54.0,47.0,46.0,54.0,54.0,29.000648890116807,307.0,BO_O2_RULE,제어매트릭스 규칙 적용: TEMP_OUT_HIGH,55.4324989,7.6328125,1122.07495,1046.02502,28.8125,1.0,,21.68,0.0,28.68,52.2937508,,52.2937508,0.0,238.649994
2025-10-02 01:00:26+00:00,2025-10-02 01:00:26,,,,,,,,,,55.4212494,7.6328125,1122.07495,1045.72498,28.8125,1.0,,21.68,0.0,28.68,52.2937508,,52.2937508,0.0,238.649994
2025-10-02 01:00:27+00:00,2025-10-02 01:00:27,,,,,,,,,,55.4512482,7.68437481,1122.0,1045.27502,28.8125,1.0,,21.68,0.0,28.68,52.2937508,,52.2937508,0.0,238.649994
2025-10-02 01:00:28+00:00,2025-10-02 01:00:28,,,,,,,,,,55.4249992,7.68437481,1122.0,1045.05005,28.8125,1.0,,20.9,0.0,28.81,52.2937508,,52.2937508,0.0,238.574997
2025-10-02 01:00:29+00:00,2025-10-02 01:00:29,,,,,,,,,,55.4287491,7.7406249,1122.0,1044.75,29.3999996,1.0,,20.9,0.0,28.81,52.2937508,,52.2937508,0.0,238.800003
2025-10-02 01:00:30+00:00,2025-10-02 01:00:30,54.0,47.0,46.0,54.0,54.0,29.493831292645176,307.0,BO_O2_RULE,제어매트릭스 규칙 적용: TEMP_OUT_HIGH,55.4399986,7.7984376,1122.0,1044.52502,29.3999996,1.0,0.0,20.9,0.0,28.81,52.2937508,,52.2937508,0.0,239.25
2025-10-02 01:00:31+00:00,2025-10-02 01:00:31,,,,,,,,,,55.4174995,7.7984376,1122.0,1044.30005,29.3999996,1.0,,20.9,0.0,28.81,52.2937508,,52.2937508,0.0,238.649994
2025-10-02 01:00:32+00:00,2025-10-02 01:00:32,,,,,,,,,,55.4362488,7.8421874,1122.07495,1044.07495,29.3999996,1.0,,20.9,0.0,28.81,52.2937508,,52.2937508,0.0,238.574997
2025-10-02 01:00:33+00:00,2025-10-02 01:00:33,,,,,,,,,,55.4700012,7.8531251,1122.07495,1043.92505,29.3624992,1.0,,20.9,0.0,28.81,52.2937508,,52.2937508,0.0,238.649994
2025-10-02 01:00:34+00:00,2025-10-02 01:00:34,,,,,,,,,,55.4399986,7.8531251,1122.07495,1043.77502,29.3125,1.0,,20.9,0.0,28.81,52.2937508,,52.2937508,0.0,238.725006
2025-10-02 01:00:35+00:00,2025-10-02 01:00:35,54.0,46.0,46.0,54.0,54.0,28.24368243853455,307.0,BO_O2_RULE,제어매트릭스 규칙 적용: TEMP_OUT_HIGH,55.4399986,7.81718731,1122.15002,1043.625,29.3125,1.0,,20.9,0.0,28.81,52.2937508,,52.2937508,0.0,237.225006
2025-10-02 01:00:36+00:00,2025-10-02 01:00:36,,,,,,,,,,55.4137497,7.81718731,1122.15002,1043.55005,29.3125,1.0,,20.9,0.0,28.81,52.2937508,,52.2937508,0.0,237.225006
2025-10-02 01:00:37+00:00,2025-10-02 01:00:37,,,,,,,,,,55.4399986,7.72343731,1122.22498,1043.47498,29.3125,1.0,,20.9,0.0,28.81,52.2937508,,52.2937508,0.0,237.225006
2025-10-02 01:00:38+00:00,2025-10-02 01:00:38,,,,,,,,,,55.4399986,7.5875001,1122.30005,1043.40002,29.3125,1.0,,20.9,0.0,29.35,52.2937508,,52.2937508,0.0,237.824997
2025-10-02 01:00:39+00:00,2025-10-02 01:00:39,,,,,,,,,,55.4550018,7.5875001,1122.375,1043.40002,28.5625,1.0,,20.9,0.0,29.35,52.2937508,,52.2937508,0.0,238.125
2025-10-02 01:00:40+00:00,2025-10-02 01:00:40,54.0,46.0,46.0,54.0,54.0,27.269686139908732,307.0,BO_O2_RULE,제어매트릭스 규칙 적용: TEMP_OUT_HIGH,55.4362488,7.4437499,1122.44995,1043.40002,28.5625,1.0,,20.9,0.0,29.35,52.2937508,,52.2937508,0.0,237.149994
2025-10-02 01:00:41+00:00,2025-10-02 01:00:41,,,,,,,,,,55.4399986,7.2906251,1122.52502,1043.32495,28.5625,1.0,,20.9,0.0,29.35,52.2937508,,52.2937508,0.0,237.225006
2025-10-02 01:00:42+00:00,2025-10-02 01:00:42,,,,,,,,,,55.4512482,7.2906251,1122.59998,1043.25,28.5625,1.0,,20.9,0.0,29.35,52.2937508,,52.2937508,0.0,237.225006
2025-10-02 01:00:43+00:00,2025-10-02 01:00:43,,,,,,,,,,55.4212494,7.1343751,1122.67505,1043.25,28.7749996,1.0,,20.9,0.0,29.35,52.2937508,,52.2937508,0.0,237.225006
2025-10-02 01:00:44+00:00,2025-10-02 01:00:44,,,,,,,,,,55.4212494,7.1343751,1122.82495,1043.25,29.0625,1.0,,20.9,0.0,29.35,52.2937508,,52.2937508,0.0,237.149994
2025-10-02 01:00:45+00:00,2025-10-02 01:00:45,54.0,47.0,46.0,54.0,54.0,26.575661273867443,307.0,BO_O2_RULE,제어매트릭스 규칙 적용: TEMP_OUT_HIGH,55.4212494,6.9828124,1122.90002,1043.25,29.0625,1.0,0.0,20.9,0.0,29.35,52.2937508,,52.2937508,0.0,237.225006
2025-10-02 01:00:46+00:00,2025-10-02 01:00:46,,,,,,,,,,55.4174995,6.8421874,1123.05005,1043.32495,29.0625,1.0,,20.9,0.0,29.35,52.2937508,,52.2937508,0.0,235.800003
2025-10-02 01:00:47+00:00,2025-10-02 01:00:47,,,,,,,,,,55.4287491,6.8421874,1123.19995,1043.32495,29.0625,1.0,,20.9,0.0,29.35,52.2937508,,52.2937508,0.0,235.800003
2025-10-02 01:00:48+00:00,2025-10-02 01:00:48,,,,,,,,,,55.4399986,6.71562481,1123.27502,1043.40002,29.375,1.0,,20.9,0.0,29.05,52.2937508,,52.2937508,0.0,235.725006
2025-10-02 01:00:49+00:00,2025-10-02 01:00:49,,,,,,,,,,55.4587517,6.5999999,1123.34998,1043.40002,29.3875008,1.0,,20.9,0.0,29.05,52.2937508,,52.2937508,0.0,234.524994
2025-10-02 01:00:50+00:00,2025-10-02 01:00:50,54.0,45.0,45.0,54.0,54.0,27.04088408381591,307.0,BO_O2_RULE,제어매트릭스 규칙 적용: TEMP_OUT_HIGH,55.4474983,6.5999999,1123.5,1043.40002,29.3999996,1.0,,20.9,0.0,29.05,52.2937508,,52.2937508,0.0,234.300003
2025-10-02 01:00:51+00:00,2025-10-02 01:00:51,,,,,,,,,,55.4212494,6.4984374,1123.65002,1043.47498,29.3999996,1.0,,20.9,0.0,29.05,52.2937508,,52.2937508,0.0,235.199997
2025-10-02 01:00:52+00:00,2025-10-02 01:00:52,,,,,,,,,,55.4212494,6.4984374,1123.80005,1043.55005,29.3875008,1.0,,20.9,0.0,29.05,52.2937508,,52.2937508,0.0,235.725006
2025-10-02 01:00:53+00:00,2025-10-02 01:00:53,,,,,,,,,,55.4212494,6.40937519,1123.875,1043.625,29.5750008,1.0,,20.9,0.0,29.05,52.2937508,,52.2937508,0.0,235.725006
2025-10-02 01:00:54+00:00,2025-10-02 01:00:54,,,,,,,,,,55.4212494,6.34062481,1124.02502,1043.69995,29.8250008,1.0,,20.9,0.0,29.05,52.2937508,,52.2937508,0.0,235.725006
2025-10-02 01:00:55+00:00,2025-10-02 01:00:55,54.0,45.0,45.0,54.0,54.0,29.196439383483145,307.0,BO_O2_RULE,제어매트릭스 규칙 적용: TEMP_OUT_HIGH,55.4249992,6.34062481,1124.17505,1043.77502,29.8125,1.0,,20.9,0.0,29.05,52.2937508,,52.2937508,0.0,235.725006
2025-10-02 01:00:56+00:00,2025-10-02 01:00:56,,,,,,,,,,55.4512482,6.2906251,1124.32495,1043.84998,29.8125,1.0,,20.9,0.0,29.05,52.2937508,,52.2937508,0.0,235.725006
2025-10-02 01:00:57+00:00,2025-10-02 01:00:57,,,,,,,,,,55.4324989,6.25468731,1124.55005,1043.92505,29.8250008,1.0,,20.9,0.0,29.05,52.2937508,,52.2937508,0.0,235.725006
2025-10-02 01:00:58+00:00,2025-10-02 01:00:58,,,,,,,,,,55.4362488,6.25468731,1124.625,1043.92505,30.375,1.0,,20.9,0.0,29.87,52.2937508,,52.2937508,0.0,235.725006
2025-10-02 01:00:59+00:00,2025-10-02 01:00:59,,,,,,,,,,55.4212494,6.2281251,1124.84998,1044.0,30.4125004,1.0,,20.9,0.0,29.87,52.2937508,,52.2937508,0.0,234.300003
2025-10-02 01:01:00+00:00,2025-10-02 01:01:00,54.0,45.0,45.0,54.0,54.0,29.999853959301042,307.0,BO_O2_RULE,제어매트릭스 규칙 적용: TEMP_OUT_HIGH,55.4437485,6.2281251,1124.92505,1044.0,30.4125004,1.0,0.0,20.9,0.0,29.87,52.2937508,,52.2937508,0.0,234.225006
2025-10-02 01:01:01+00:00,2025-10-02 01:01:01,,,,,,,,,,55.4474983,6.2046876,1125.15002,1044.15002,30.4125004,1.0,,20.9,0.0,29.87,52.2937508,,52.2937508,0.0,234.300003
2025-10-02 01:01:02+00:00,2025-10-02 01:01:02,,,,,,,,,,55.4399986,6.1781249,1125.22498,1044.15002,30.4125004,1.0,,20.9,0.0,29.87,52.2937508,,52.2937508,0.0,234.300003
2025-10-02 01:01:03+00:00,2025-10-02 01:01:03,,,,,,,,,,55.4174995,6.1781249,1125.44995,1044.22498,30.75,1.0,,20.9,0.0,29.87,52.2937508,,52.2937508,0.0,234.300003
2025-10-02 01:01:04+00:00,2025-10-02 01:01:04,,,,,,,,,,55.4174995,6.1484375,1125.59998,1044.30005,31.1749992,1.0,,20.9,0.0,29.87,52.2937508,,52.2937508,0.0,234.300003
2025-10-02 01:01:05+00:00,2025-10-02 01:01:05,54.0,46.0,46.0,54.0,54.0,31.563630203584793,307.0,BO_O2_RULE,제어매트릭스 규칙 적용: TEMP_OUT_HIGH,55.4174995,6.1312499,1125.75,1044.375,31.1625004,1.0,,20.9,0.0,29.87,52.2937508,,52.2937508,0.0,234.300003
2025-10-02 01:01:06+00:00,2025-10-02 01:01:06,,,,,,,,,,55.4324989,6.1312499,1125.90002,1044.44995,31.1625004,1.0,,20.9,0.0,29.87,52.2937508,,52.2937508,0.0,234.300003
2025-10-02 01:01:07+00:00,2025-10-02 01:01:07,,,,,,,,,,55.4212494,6.13749981,1126.125,1044.52502,31.1625004,1.0,,20.9,0.0,29.87,52.2937508,,52.2937508,0.0,234.300003
2025-10-02 01:01:08+00:00,2025-10-02 01:01:08,,,,,,,,,,55.4249992,6.13749981,1126.19995,1044.52502,30.7749996,1.0,,20.9,0.0,31.19,52.2937508,,52.2937508,0.0,234.300003
2025-10-02 01:01:09+00:00,2025-10-02 01:01:09,,,,,,,,,,55.4362488,6.1624999,1126.42505,1044.59998,30.75,1.0,,20.9,0.0,31.19,52.2937508,,52.2937508,0.0,234.300003
2025-10-02 01:01:10+00:00,2025-10-02 01:01:10,54.0,46.0,46.0,54.0,54.0,31.95888227662029,307.0,BO_O2_RULE,제어매트릭스 규칙 적용: TEMP_OUT_HIGH,55.4550018,6.19062519,1126.57495,1044.67505,30.75,1.0,,20.9,0.0,31.19,52.2937508,,52.2937508,0.0,234.300003
2025-10-02 01:01:11+00:00,2025-10-02 01:01:11,,,,,,,,,,55.4212494,6.19062519,1126.80005,1044.67505,30.75,1.0,,20.9,0.0,31.19,52.2937508,,52.2937508,0.0,234.300003
2025-10-02 01:01:12+00:00,2025-10-02 01:01:12,,,,,,,,,,55.4174995,6.21406269,1126.94995,1044.75,30.75,1.0,,20.9,0.0,31.19,52.2937508,,52.2937508,0.0,234.300003
2025-10-02 01:01:13+00:00,2025-10-02 01:01:13,,,,,,,,,,55.4474983,6.2328124,1127.17505,1044.82495,31.0874996,1.0,,20.9,0.0,31.19,52.2937508,,52.2937508,0.0,234.225006
2025-10-02 01:01:14+00:00,2025-10-02 01:01:14,,,,,,,,,,55.4587517,6.2328124,1127.32495,1044.90002,31.5,1.0,,20.9,0.0,31.19,52.2937508,,52.2937508,0.0,234.300003
2025-10-02 01:01:15+00:00,2025-10-02 01:01:15,54.0,46.0,46.0,54.0,54.0,31.092174353929007,307.0,BO_O2_RULE,제어매트릭스 규칙 적용: TEMP_OUT_HIGH,55.4212494,6.2484374,1127.47498,1044.97498,31.5,1.0,0.0,20.9,0.0,31.19,52.2937508,,52.2937508,0.0,234.300003
2025-10-02 01:01:16+00:00,2025-10-02 01:01:16,,,,,,,,,,55.4362488,6.2484374,1127.625,1045.05005,31.5,1.0,,20.9,0.0,31.19,52.2937508,,52.2937508,0.0,234.300003
2025-10-02 01:01:17+00:00,2025-10-02 01:01:17,,,,,,,,,,55.4512482,6.265625,1127.84998,1045.19995,31.5,1.0,,20.9,0.0,31.19,52.2937508,,52.2937508,0.0,234.225006
2025-10-02 01:01:18+00:00,2025-10-02 01:01:18,,,,,,,,,,55.4249992,6.27656269,1128.15002,1045.34998,31.9874992,1.0,,20.9,0.0,31.52,52.2937508,,52.2937508,0.0,234.300003
2025-10-02 01:01:19+00:00,2025-10-02 01:01:19,,,,,,,,,,55.4287491,6.27656269,1128.30005,1045.5,32.0125008,1.0,,20.9,0.0,31.52,52.2937508,,52.2937508,0.0,234.300003
2025-10-02 01:01:20+00:00,2025-10-02 01:01:20,54.0,46.0,46.0,54.0,54.0,29.783359200918305,307.0,BO_O2_RULE,제어매트릭스 규칙 적용: TEMP_OUT_HIGH,55.4174995,6.28125,1128.44995,1045.57495,32.0125008,1.0,,20.9,0.0,31.52,52.2937508,,52.2937508,0.0,234.300003
2025-10-02 01:01:21+00:00,2025-10-02 01:01:21,,,,,,,,,,55.4362488,6.2796874,1128.67505,1045.72498,32.0125008,1.0,,20.9,0.0,31.52,52.2937508,,52.2937508,0.0,234.300003
2025-10-02 01:01:22+00:00,2025-10-02 01:01:22,,,,,,,,,,55.4174995,6.2796874,1128.97498,1045.94995,32.0125008,1.0,,20.9,0.0,31.52,52.2937508,,52.2937508,0.0,234.300003
2025-10-02 01:01:23+00:00,2025-10-02 01:01:23,,,,,,,,,,55.4212494,6.27031231,1129.125,1046.02502,32.0,1.0,,20.9,0.0,31.52,52.2937508,,52.2937508,0.0,234.300003
2025-10-02 01:01:24+00:00,2025-10-02 01:01:24,,,,,,,,,,55.4212494,6.27031231,1129.34998,1046.09998,32.0125008,1.0,,20.9,0.0,31.52,52.2937508,,52.2937508,0.0,234.300003
2025-10-02 01:01:25+00:00,2025-10-02 01:01:25,54.0,46.0,46.0,54.0,54.0,32.986901480834575,307.0,BO_O2_RULE,제어매트릭스 규칙 적용: TEMP_OUT_HIGH,55.4324989,6.2437501,1129.5,1046.17505,32.0125008,1.0,,20.9,0.0,31.52,52.2937508,,52.2937508,0.0,234.225006
2025-10-02 01:01:26+00:00,2025-10-02 01:01:26,,,,,,,,,,55.4700012,6.203125,1129.72498,1046.25,32.0125008,1.0,,20.9,0.0,31.52,52.2937508,,52.2937508,0.0,234.300003
2025-10-02 01:01:27+00:00,2025-10-02 01:01:27,,,,,,,,,,55.4212494,6.203125,1129.94995,1046.32495,32.0125008,1.0,,20.9,0.0,31.52,52.2937508,,52.2937508,0.0,234.300003
2025-10-02 01:01:28+00:00,2025-10-02 01:01:28,,,,,,,,,,55.4137497,6.1484375,1130.17505,1046.40002,32.3375015,1.0,,20.9,0.0,32.03,52.2937508,,52.2937508,0.0,234.300003
2025-10-02 01:01:29+00:00,2025-10-02 01:01:29,,,,,,,,,,55.4587517,6.08906269,1130.40002,1046.47498,32.3499985,1.0,,20.9,0.0,32.03,52.2937508,,52.2937508,0.0,234.225006
2025-10-02 01:01:30+00:00,2025-10-02 01:01:30,54.0,46.0,46.0,54.0,54.0,32.90269814980359,307.0,BO_O2_RULE,제어매트릭스 규칙 적용: TEMP_OUT_HIGH,55.4324989,6.08906269,1130.55005,1046.55005,32.3499985,1.0,0.0,20.9,0.0,32.03,52.2937508,,52.2937508,0.0,234.300003
2025-10-02 01:01:31+00:00,2025-10-02 01:01:31,,,,,,,,,,55.4437485,6.04218769,1130.84998,1046.69995,32.3499985,1.0,,20.9,0.0,32.03,52.2937508,,52.2937508,0.0,234.300003
2025-10-02 01:01:32+00:00,2025-10-02 01:01:32,,,,,,,,,,55.4512482,6.04218769,1131.15002,1046.77502,32.3499985,1.0,,20.9,0.0,32.03,52.2937508,,52.2937508,0.0,234.300003
2025-10-02 01:01:33+00:00,2025-10-02 01:01:33,,,,,,,,,,55.4174995,6.0171876,1131.30005,1046.77502,32.4375,1.0,,20.9,0.0,32.03,52.2937508,,52.2937508,0.0,234.300003
2025-10-02 01:01:34+00:00,2025-10-02 01:01:34,,,,,,,,,,55.4174995,6.01249981,1131.59998,1046.77502,32.4375,1.0,,20.9,0.0,32.03,52.2937508,,52.2937508,0.0,235.725006
2025-10-02 01:01:35+00:00,2025-10-02 01:01:35,54.0,46.0,46.0,54.0,54.0,31.45227971252451,307.0,BO_O2_RULE,제어매트릭스 규칙 적용: TEMP_OUT_HIGH,55.4512482,6.01249981,1131.75,1046.84998,32.4249992,1.0,,20.9,0.0,32.03,52.2937508,,52.2937508,0.0,235.800003
2025-10-02 01:01:36+00:00,2025-10-02 01:01:36,,,,,,,,,,55.4287491,6.0218749,1132.05005,1046.84998,32.4249992,1.0,,20.9,0.0,32.03,52.2937508,,52.2937508,0.0,235.800003
2025-10-02 01:01:37+00:00,2025-10-02 01:01:37,,,,,,,,,,55.4437485,6.03437519,1132.19995,1046.84998,32.4375,1.0,,20.9,0.0,32.03,52.2937508,,52.2937508,0.0,235.725006
2025-10-02 01:01:38+00:00,2025-10-02 01:01:38,,,,,,,,,,55.4362488,6.03437519,1132.5,1046.84998,32.4375,1.0,,20.9,0.0,32.44,52.2937508,,52.2937508,0.0,235.800003
